2015 80 0 0 
480 11
 DATA:
 250.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 251.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 252.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 253.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 254.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 255.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 256.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 257.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 258.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 259.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 260.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 261.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 262.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 263.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 264.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 265.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 266.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 267.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 268.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 269.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 270.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 271.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 272.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 273.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 274.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 275.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 276.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 277.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 278.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 279.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
