MIDL Ballistic 32Re Data for 2015-03-16 to 2015-03-20

#COORDINATES
GSM

yr mo dy hr mn sc msc bx by bz ux uy uz rho T

#START
2015  3 17  9 50  0    0    14.93   -13.54    -0.92    -545.2     61.78     66.23    25.016     686944
2015  3 17  9 51  0    0    14.80   -13.50    -0.33    -547.1     62.28     60.10    25.099     726615
2015  3 17  9 52  0    0    14.24   -13.01    -0.08    -546.9     56.72     55.81    25.426     720194
2015  3 17  9 53  0    0    12.83   -11.74    -0.42    -547.8     48.57     48.63    25.513     693063
2015  3 17  9 54  0    0    11.96   -11.29    -0.60    -547.9     46.62     41.89    25.098     647221
2015  3 17  9 55  0    0    12.12   -12.37     0.14    -549.7     47.01     39.84    23.989     577534
2015  3 17  9 56  0    0    13.14   -13.76     2.73    -554.7     58.81     37.15    22.237     521037
2015  3 17  9 57  0    0    13.87   -14.01     3.30    -553.0     59.02     37.02    21.485     503677
2015  3 17  9 58  0    0    14.77   -13.60     2.44    -552.1     60.83     39.22    21.261     485299
2015  3 17  9 59  0    0    15.41   -12.97     1.77    -550.4     60.55     41.81    21.040     478935
2015  3 17 10  0  0    0    15.14   -12.64     2.91    -552.7     61.56     48.47    20.527     482332
2015  3 17 10  1  0    0    13.89   -12.80     4.76    -556.0     60.44     51.56    20.088     528357
2015  3 17 10  2  0    0    13.13   -13.07     4.55    -557.2     60.42     51.85    19.823     530574
2015  3 17 10  3  0    0    10.23    -4.00     8.78    -557.5     62.09     51.21    19.364     500666
2015  3 17 10  4  0    0    10.65    -4.14     8.81    -557.1     66.85     53.28    18.482     500764
2015  3 17 10  5  0    0    15.49   -12.05     7.90    -558.1     68.13     56.12    17.944     507750
2015  3 17 10  6  0    0    15.79   -13.58     7.34    -558.8     67.06     53.37    17.879     525917
2015  3 17 10  7  0    0    15.42   -14.49     5.89    -561.4     63.74     45.19    17.904     535510
2015  3 17 10  8  0    0    14.46   -14.19     5.32    -563.2     56.55     38.06    18.035     534710
2015  3 17 10  9  0    0    13.80   -13.62     5.76    -567.3     56.10     29.82    18.399     528016
2015  3 17 10 10  0    0    13.37   -13.29     6.41    -572.2     48.98     20.88    18.776     518728
2015  3 17 10 11  0    0    13.24   -14.29     6.41    -572.5     31.60     14.20    18.904     514823
2015  3 17 10 12  0    0    12.92   -14.29     5.94    -572.5     31.31      8.47    18.919     514761
2015  3 17 10 13  0    0    13.30   -14.26     6.00    -568.2     34.42      6.40    18.976     543583
2015  3 17 10 14  0    0    13.39   -14.17     6.03    -567.5     35.63      4.30    19.553     558810
2015  3 17 10 15  0    0    12.95   -13.53     7.58    -568.8     30.14      4.48    20.449     560752
2015  3 17 10 16  0    0    12.74   -13.13     8.09    -567.1     28.44      0.31    20.678     552387
2015  3 17 10 17  0    0    13.12   -12.97     8.46    -566.5     37.93      4.26    20.697     539884
2015  3 17 10 18  0    0    13.39   -12.46     9.37    -565.5     45.24     13.97    20.507     530024
2015  3 17 10 19  0    0    13.28   -11.32    11.42    -564.4     48.92     23.53    20.296     526110
2015  3 17 10 20  0    0    13.21   -10.35    13.52    -565.8     54.28     34.33    19.816     532058
2015  3 17 10 21  0    0    13.55   -10.17    14.00    -570.7     59.45     42.66    18.695     536571
2015  3 17 10 22  0    0    14.35   -10.23    14.50    -571.9     61.35     46.67    17.759     529740
2015  3 17 10 23  0    0    14.87    -9.84    14.56    -573.4     63.51     45.47    17.761     496594
2015  3 17 10 24  0    0    14.84    -6.40    15.28    -574.7     68.93     38.96    18.450     498937
2015  3 17 10 25  0    0    14.34    -6.84    15.13    -581.0     71.95     31.09    19.885     521994
2015  3 17 10 26  0    0    14.12    -8.21    15.80    -584.5     69.95     33.74    19.407     528265
2015  3 17 10 27  0    0    14.33    -8.94    16.12    -581.8     67.89     34.47    19.129     515362
2015  3 17 10 28  0    0    14.86    -9.62    16.11    -579.4     64.76     33.87    19.041     504302
2015  3 17 10 29  0    0    15.70   -10.52    15.69    -579.0     60.20     33.52    19.014     504302
2015  3 17 10 30  0    0    15.99   -11.39    14.87    -578.5     57.32     32.55    18.477     503158
2015  3 17 10 31  0    0    15.82   -12.04    14.30    -577.8     53.89     30.16    17.581     501079
2015  3 17 10 32  0    0    15.73   -13.08    13.56    -576.8     47.48     25.68    17.592     514153
2015  3 17 10 33  0    0    15.46   -14.05    12.04    -576.8     40.78     20.45    17.627     554247
2015  3 17 10 34  0    0    15.33   -14.73    11.86    -578.3     28.75     15.17    17.584     547612
2015  3 17 10 35  0    0    15.28   -14.80    13.11    -583.0     17.46     11.34    17.152     496808
2015  3 17 10 36  0    0    15.52   -14.73    14.36    -584.5     14.17      5.14    16.833     472679
2015  3 17 10 37  0    0    15.45   -14.36    14.86    -583.6     19.05      6.32    16.866     479377
2015  3 17 10 38  0    0    15.45   -13.98    14.41    -582.6     32.18     11.56    17.428     501784
2015  3 17 10 39  0    0    15.21   -11.76    13.69    -585.8     46.27     15.89    17.728     514446
2015  3 17 10 40  0    0    15.12   -11.49    13.49    -593.2     49.93     15.68    17.151     542507
2015  3 17 10 41  0    0    15.10   -12.58    12.54    -595.9     48.91      7.46    17.547     565529
2015  3 17 10 42  0    0    14.69   -12.20    10.72    -597.0     46.87      1.35    18.521     605755
2015  3 17 10 43  0    0    14.03   -11.56    10.24    -595.7     46.69      2.20    19.427     627142
2015  3 17 10 44  0    0    13.88   -11.19    10.34    -591.7     44.14     -3.53    19.956     619262
2015  3 17 10 45  0    0    14.23   -11.48    11.35    -586.5     41.48     -6.07    19.842     571979
2015  3 17 10 46  0    0    15.00   -10.42    12.09    -583.5     39.70     -5.92    19.113     538942
2015  3 17 10 47  0    0    15.75    -9.88    12.54    -580.8     37.92     -4.78    18.223     526336
2015  3 17 10 48  0    0    16.10   -10.74    12.83    -580.6     35.55     -3.81    17.738     525251
2015  3 17 10 49  0    0    15.37   -11.30    12.97    -586.5     37.30     -4.39    18.467     612000
2015  3 17 10 50  0    0    13.25   -12.08    12.49    -589.5     39.89     -1.62    20.055     705577
2015  3 17 10 51  0    0    11.66   -12.68    11.52    -598.1     37.16     -1.41    21.252     721008
2015  3 17 10 52  0    0    10.62   -13.57    10.50    -602.4     32.65     -4.24    21.474     733662
2015  3 17 10 53  0    0    10.39   -13.93     9.91    -602.2     32.25     -2.14    21.097     738583
2015  3 17 10 54  0    0     9.91   -14.88     9.81    -602.9     35.61      0.11    20.372     725757
2015  3 17 10 55  0    0    10.32   -14.96     9.75    -602.1     40.07      0.05    19.876     707300
2015  3 17 10 56  0    0    11.48   -14.78    10.23    -601.6     49.49      0.45    19.495     691839
2015  3 17 10 57  0    0    12.00   -14.13    10.84    -596.6     58.52     10.25    19.265     686489
2015  3 17 10 58  0    0    12.14   -13.21    11.36    -589.3     66.21     24.14    19.102     685151
2015  3 17 10 59  0    0    11.87   -13.21    12.13    -588.2     78.20     24.12    18.652     658069
2015  3 17 11  0  0    0    11.80   -13.32    12.86    -586.2     94.08     28.56    18.648     655699
2015  3 17 11  1  0    0    12.23   -13.08    13.03    -586.6    100.37     33.58    18.932     671211
2015  3 17 11  2  0    0    12.80   -11.64    12.91    -586.1     99.35     31.01    19.613     701699
2015  3 17 11  3  0    0    12.91   -10.69    12.97    -582.6     97.20     33.34    20.079     731227
2015  3 17 11  4  0    0    12.87   -10.26    12.96    -578.6     95.21     37.07    20.714     775231
2015  3 17 11  5  0    0    12.78   -10.15    12.76    -574.9     94.26     40.19    21.512     830226
2015  3 17 11  6  0    0    12.67    -9.76    12.25    -572.4     97.43     42.64    21.512     841463
2015  3 17 11  7  0    0    12.58    -9.40    12.16    -572.2    101.35     48.89    20.963     841838
2015  3 17 11  8  0    0    12.25    -7.85    13.14    -572.1    112.47     53.69    20.123     761790
2015  3 17 11  9  0    0     9.80    -2.75    15.08    -572.9    116.59     54.17    19.494     750085
2015  3 17 11 10  0    0     7.27     2.59    17.46    -588.1    139.22     52.61    22.043     735358
2015  3 17 11 11  0    0     5.18     6.29    16.47    -590.7    146.41     48.79    23.597     726378
2015  3 17 11 12  0    0     4.62     4.06    18.28    -595.4    152.73     45.73    25.192     716605
2015  3 17 11 13  0    0     3.54    12.95    12.66    -606.5    159.90     33.04    25.882     711326
2015  3 17 11 14  0    0     1.57    18.43     6.18    -609.7    168.63     24.65    25.979     756154
2015  3 17 11 15  0    0     0.15    20.81     3.33    -609.1    166.84     23.85    26.084     837628
2015  3 17 11 16  0    0    -0.53    20.73     3.17    -607.9    162.69     23.77    25.716     837628
2015  3 17 11 17  0    0    -1.09    20.49     1.98    -606.4    165.98     25.69    24.488     837628
2015  3 17 11 18  0    0    -2.01    20.74    -0.12    -605.5    164.95     26.77    23.425     839649
2015  3 17 11 19  0    0    -2.22    20.79    -0.92    -605.3    163.82     27.48    23.635     862007
2015  3 17 11 20  0    0    -2.07    20.67    -0.48    -602.2    163.10     27.77    24.726     864927
2015  3 17 11 21  0    0    -1.98    20.17     0.05    -601.2    165.66     27.65    26.015     844521
2015  3 17 11 22  0    0    -2.07    19.68     0.62    -601.3    169.39     27.05    27.021     795503
2015  3 17 11 23  0    0    -2.25    19.77     1.12    -601.4    169.98     25.32    27.295     775835
2015  3 17 11 24  0    0    -2.34    20.06     2.41    -601.6    168.25     24.10    27.354     775678
2015  3 17 11 25  0    0    -2.32    19.93     3.32    -601.4    169.68     25.08    27.579     790719
2015  3 17 11 26  0    0    -2.32    19.66     5.21    -601.3    171.73     27.40    27.770     799652
2015  3 17 11 27  0    0    -2.48    17.63     8.10    -601.9    174.16     31.32    28.017     832181
2015  3 17 11 28  0    0    -3.84    13.13    12.76    -607.2    173.69     38.74    28.581    1046604
2015  3 17 11 29  0    0    -5.02     9.94    14.92    -604.8    166.04     40.78    27.378    1051275
2015  3 17 11 30  0    0    -5.05     6.30    16.80    -603.0    156.03     45.08    25.069    1032592
2015  3 17 11 31  0    0    -3.88     0.95    17.55    -600.7    150.64     48.05    24.397     959154
2015  3 17 11 32  0    0    -2.27    -4.40    17.53    -599.6    148.78     49.08    24.398     889699
2015  3 17 11 33  0    0    -1.37    -6.65    17.69    -597.1    149.13     49.13    24.547     867070
2015  3 17 11 34  0    0    -0.87    -7.11    18.04    -593.4    151.31     49.70    25.063     872803
2015  3 17 11 35  0    0     0.26    -7.49    17.97    -593.0    156.56     52.33    26.392     899210
2015  3 17 11 36  0    0     1.26    -5.19    18.60    -593.0    157.25     55.48    27.018     925895
2015  3 17 11 37  0    0     1.51    -6.66    18.58    -593.9    155.62     55.33    26.139     954004
2015  3 17 11 38  0    0     1.72    -9.64    18.52    -593.4    152.76     50.34    24.055     973984
2015  3 17 11 39  0    0     2.00   -10.93    18.18    -593.0    155.55     44.05    22.651     974269
2015  3 17 11 40  0    0     2.51    -9.41    17.33    -593.7    166.47     44.29    24.107     969991
2015  3 17 11 41  0    0     1.92    -3.01    15.59    -595.4    174.51     43.51    26.879     951593
2015  3 17 11 42  0    0     1.24     2.63    10.95    -597.3    173.99     36.64    26.492     942434
2015  3 17 11 43  0    0     0.44     2.99     8.30    -598.1    168.43     33.83    24.777     942434
2015  3 17 11 44  0    0    -0.14     3.21     7.84    -597.5    165.44     31.67    23.347     928601
2015  3 17 11 45  0    0    -0.37     3.03     7.57    -597.7    166.66     27.90    23.372     899834
2015  3 17 11 46  0    0    -2.37     9.10     7.32    -600.1    173.09     17.06    24.218     874403
2015  3 17 11 47  0    0    -3.51    16.31     4.60    -603.4    177.48      9.65    23.996     854562
2015  3 17 11 48  0    0    -0.16    17.95     0.73    -602.1    177.39      6.25    22.229     796762
2015  3 17 11 49  0    0     1.24    18.71    -0.55    -599.2    176.14      3.65    21.566     774510
2015  3 17 11 50  0    0    -0.36    20.01    -0.35    -595.8    174.30      1.67    21.353     774510
2015  3 17 11 51  0    0    -3.42    21.76     0.05    -592.9    172.16      0.23    20.560     761217
2015  3 17 11 52  0    0    -4.32    21.92     0.40    -594.4    169.29      0.26    17.998     681448
2015  3 17 11 53  0    0    -5.21    21.64     1.09    -598.7    166.12     -1.03    16.233     629210
2015  3 17 11 54  0    0    -5.00    21.28     1.12    -597.0    163.53     -5.74    16.039     629422
2015  3 17 11 55  0    0    -4.65    20.94     0.63    -594.2    162.29    -11.63    16.090     632319
2015  3 17 11 56  0    0    -4.47    20.58     0.16    -590.7    164.38    -13.80    16.216     640676
2015  3 17 11 57  0    0    -5.48    20.58     0.50    -588.0    161.83    -16.32    16.438     656625
2015  3 17 11 58  0    0    -5.64    21.11     0.54    -586.3    159.93    -18.07    16.729     677026
2015  3 17 11 59  0    0    -4.96    23.00    -1.67    -586.1    159.07    -19.10    17.868     728238
2015  3 17 12  0  0    0    -5.07    23.44    -3.32    -587.8    156.13    -14.82    18.142     740152
2015  3 17 12  1  0    0    -5.46    22.87    -4.17    -587.6    160.34    -15.46    18.182     723778
2015  3 17 12  2  0    0    -5.02    22.30    -4.11    -589.8    162.67    -14.65    18.538     721655
2015  3 17 12  3  0    0    -5.67    22.20    -3.34    -595.2    159.21    -13.69    18.812     740372
2015  3 17 12  4  0    0    -6.83    22.12    -1.48    -594.4    160.30    -14.30    18.656     719584
2015  3 17 12  5  0    0    -6.91    22.23     0.52    -591.8    163.01    -15.69    18.393     660910
2015  3 17 12  6  0    0    -6.88    22.45     0.09    -587.1    160.44    -17.96    18.338     637099
2015  3 17 12  7  0    0    -6.53    22.56    -1.31    -583.3    156.38    -18.70    18.351     628413
2015  3 17 12  8  0    0    -6.31    22.63    -2.32    -580.8    154.37    -20.41    18.701     626124
2015  3 17 12  9  0    0    -5.77    22.67    -2.96    -580.1    155.55    -22.45    19.059     626124
2015  3 17 12 10  0    0    -5.14    22.72    -3.49    -580.1    155.23    -22.27    19.057     642067
2015  3 17 12 11  0    0    -5.82    22.94    -2.88    -580.4    151.39    -20.64    19.018     681682
2015  3 17 12 12  0    0    -6.57    23.12    -2.16    -585.3    150.43    -18.41    18.469     708425
2015  3 17 12 13  0    0    -5.62    23.14    -2.02    -588.8    147.96    -15.35    18.101     709614
2015  3 17 12 14  0    0    -4.96    23.35    -1.52    -588.0    146.86    -15.13    17.726     677606
2015  3 17 12 15  0    0    -4.95    23.33    -1.21    -587.8    149.55    -19.05    17.764     661715
2015  3 17 12 16  0    0    -5.49    22.74     1.04    -586.7    149.10    -25.50    18.189     660317
2015  3 17 12 17  0    0    -5.57    22.65     1.38    -588.3    140.41    -27.95    18.263     667031
2015  3 17 12 18  0    0    -4.56    23.39     0.56    -589.1    129.96    -25.73    18.090     667579
2015  3 17 12 19  0    0    -3.17    23.44    -0.81    -592.1    130.32    -25.26    17.661     654591
2015  3 17 12 20  0    0    -3.13    23.47    -3.69    -590.9    133.84    -23.13    16.550     654591
2015  3 17 12 21  0    0    -3.56    23.98    -5.16    -583.2    135.87    -19.19    15.875     654591
2015  3 17 12 22  0    0    -4.01    24.31    -6.83    -577.2    137.21    -16.50    15.032     636882
2015  3 17 12 23  0    0    -4.54    24.21    -9.12    -574.6    136.75    -16.30    13.956     589952
2015  3 17 12 24  0    0    -5.18    23.72   -12.96    -574.2    132.89    -16.02    13.609     590083
2015  3 17 12 25  0    0    -5.78    22.56   -14.97    -574.3    126.31    -16.25    12.775     591517
2015  3 17 12 26  0    0    -5.97    22.24   -15.35    -573.5    120.79    -17.58    12.220     591692
