Produced from MIDL 1D BATSRUS MHD at x=32.00 Re (nT, km/s, cm^-3, K)

#COORDINATES
GSM

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 10 14 24  0   0     -2.51      0.74     -2.48   -438.94      9.02     -8.98    5.8801   179801.6
2024  5 10 14 25  0   0     -2.54      1.00     -2.56   -441.58     13.21    -10.47    5.8382   182757.8
2024  5 10 14 26  0   0     -2.19      1.05     -2.75   -444.24     18.10    -12.05    5.0405   173699.0
2024  5 10 14 27  0   0     -1.91      1.29     -2.33   -449.53     13.80    -20.02    4.4943   170341.1
2024  5 10 14 28  0   0     -1.91      1.74     -1.09   -454.89      8.99    -31.54    4.2279   181386.0
2024  5 10 14 29  0   0     -2.02      1.94     -1.09   -455.42      9.96    -29.47    4.0075   183926.8
2024  5 10 14 30  0   0     -2.07      1.81     -1.37   -455.98     12.18    -23.15    4.1331   181956.5
2024  5 10 14 31  0   0     -1.95      1.51     -1.03   -455.44     12.42    -17.83    4.7312   177362.5
2024  5 10 14 32  0   0     -1.78      1.92      0.57   -454.90     17.42     -4.38    5.0448   165740.9
2024  5 10 14 33  0   0     -1.73      2.22      0.94   -457.33     15.03      8.67    4.9230   154838.4
2024  5 10 14 34  0   0     -2.23      2.28      0.03   -459.57     13.24     15.09    4.9701   152295.3
2024  5 10 14 35  0   0     -2.60      2.22     -0.15   -461.67     11.72     16.01    5.1361   150106.2
2024  5 10 14 36  0   0     -2.45      2.07     -0.38   -460.75     12.72     16.57    5.3144   155525.6
2024  5 10 14 37  0   0     -2.35      1.81     -0.55   -458.39     14.16     15.30    5.6555   163691.7
2024  5 10 14 38  0   0     -2.70      1.53     -0.70   -459.50     14.21     10.30    5.7698   162369.0
2024  5 10 14 39  0   0     -3.07      1.28     -0.95   -459.73     14.21      5.88    5.8553   160359.5
2024  5 10 14 40  0   0     -2.91      1.04     -1.16   -457.83     13.33      4.20    6.2300   160984.1
2024  5 10 14 41  0   0     -2.33      0.66     -1.44   -455.77     13.59      4.03    6.8826   156227.9
2024  5 10 14 42  0   0     -1.95      0.64     -1.59   -454.24     18.87      3.39    7.4902   147528.8
2024  5 10 14 43  0   0     -2.07      1.13     -1.15   -453.23     20.32      1.82    7.7856   140336.0
2024  5 10 14 44  0   0     -2.22      1.31     -1.03   -453.92     17.59     -0.32    8.6051   136833.8
2024  5 10 14 45  0   0     -2.09      0.90     -1.39   -455.43     13.28     -2.36   10.3644   136966.1
2024  5 10 14 46  0   0     -1.45      0.92     -1.00   -456.26     14.77     -3.33   11.5467   129180.7
2024  5 10 14 47  0   0     -1.35      0.90     -0.21   -458.72     16.86     -2.06   11.6790   115567.9
2024  5 10 14 48  0   0     -1.40      1.35     -0.37   -457.72     16.81     -2.73   12.4863   104610.5
2024  5 10 14 49  0   0     -0.97      1.98     -0.48   -457.02     16.48     -3.38   12.6705    96815.2
2024  5 10 14 50  0   0     -0.85      2.24     -0.35   -456.87     17.58     -3.99   12.6395    93077.0
2024  5 10 14 51  0   0     -0.91      2.09     -0.06   -455.80     18.69     -4.45   12.7018    94063.2
2024  5 10 14 52  0   0     -0.82      1.58     -0.13   -455.21     19.25     -3.49   13.2959    95232.7
2024  5 10 14 53  0   0     -0.78      0.81     -0.98   -455.40     18.42     -1.24   13.6673    92658.8
2024  5 10 14 54  0   0     -0.94      0.47     -1.69   -455.61     14.63     -4.88   13.3797    88726.1
2024  5 10 14 55  0   0     -1.11      0.38     -1.51   -456.09     14.79     -7.73   13.7845    86342.2
2024  5 10 14 56  0   0     -1.13      0.08     -1.30   -457.21     15.81     -7.61   14.2035    83406.8
2024  5 10 14 57  0   0     -1.21      0.20     -1.44   -458.60     15.28     -6.18   14.4724    79439.4
2024  5 10 14 58  0   0     -1.26      0.18     -0.94   -458.79     12.65     -3.15   14.7430    76036.7
2024  5 10 14 59  0   0     -1.41     -0.62     -0.22   -458.83     11.73     -3.34   14.5315    71732.3
2024  5 10 15  0  0   0     -1.65     -0.92      0.04   -458.15     11.95     -5.04   13.7733    71960.3
2024  5 10 15  1  0   0     -1.73     -0.57      0.08   -457.66     12.23     -5.40   13.7512    73523.5
2024  5 10 15  2  0   0     -1.71     -0.37      0.21   -457.46     12.21     -4.91   14.0790    71919.5
2024  5 10 15  3  0   0     -1.59     -0.84      0.64   -457.62     10.85     -4.97   14.9762    66673.5
2024  5 10 15  4  0   0     -1.52     -1.12      0.84   -457.49      8.05     -3.60   15.6862    64120.2
2024  5 10 15  5  0   0     -1.51     -0.87      0.62   -457.58      6.79     -3.21   15.9472    66970.0
2024  5 10 15  6  0   0     -1.46     -0.25      0.48   -458.39      7.44     -2.01   16.0904    66555.3
2024  5 10 15  7  0   0     -1.46     -0.00      0.30   -459.64      7.97     -2.72   15.4890    64608.2
2024  5 10 15  8  0   0     -1.53     -0.28      0.31   -459.81      9.97     -4.18   15.0263    65173.2
2024  5 10 15  9  0   0     -1.71     -0.29      0.30   -459.14     10.85     -2.58   14.8726    65728.1
2024  5 10 15 10  0   0     -1.78     -0.05      0.22   -458.81     11.82     -1.66   15.0778    66978.0
2024  5 10 15 11  0   0     -1.49     -0.26      0.52   -458.95     12.90     -1.52   15.3049    68496.1
2024  5 10 15 12  0   0     -1.33     -0.26      0.78   -458.34     12.17     -1.74   15.5486    69249.6
2024  5 10 15 13  0   0     -1.32      0.18      0.61   -458.49     12.29     -2.89   15.7810    71851.9
2024  5 10 15 14  0   0     -1.35      0.22      0.49   -459.34     12.05     -3.52   15.8128    76601.0
2024  5 10 15 15  0   0     -1.60      0.35      0.53   -459.32     11.13     -3.94   15.3645    79628.8
2024  5 10 15 16  0   0     -1.93      0.63      0.57   -458.94      9.78     -4.05   14.9340    81977.1
2024  5 10 15 17  0   0     -2.17      0.64      0.67   -458.56      9.10     -4.39   14.0059    89169.3
2024  5 10 15 18  0   0     -2.27      0.75      0.72   -457.34      8.60     -5.00   13.0368    94534.2
2024  5 10 15 19  0   0     -2.11      1.06      0.65   -456.33      8.35     -5.53   12.5438    94883.1
2024  5 10 15 20  0   0     -1.95      1.29      0.55   -455.95      8.30     -5.46   12.3683    93938.4
2024  5 10 15 21  0   0     -2.04      1.28      0.37   -455.05      9.37     -4.26   12.3935    94547.1
2024  5 10 15 22  0   0     -2.43      1.23      0.32   -454.01      9.42     -3.74   12.6029    97895.0
2024  5 10 15 23  0   0     -2.81      1.52      0.16   -453.22      7.39     -3.56   12.6301   101740.2
2024  5 10 15 24  0   0     -2.99      1.77      0.12   -452.82      7.86     -3.29   12.8128   102410.6
2024  5 10 15 25  0   0     -3.03      1.95      0.40   -453.05     10.33     -3.39   13.4123    98452.9
2024  5 10 15 26  0   0     -2.99      1.93      0.69   -453.66     10.96     -3.73   13.5219    97113.3
2024  5 10 15 27  0   0     -2.84      1.87      0.90   -453.96      9.90     -2.40   13.4416    97457.4
2024  5 10 15 28  0   0     -2.38      1.98      0.75   -454.07      8.97     -0.93   13.2001    98881.3
2024  5 10 15 29  0   0     -2.10      1.92      0.57   -457.06      9.80     -0.34   12.3855    96105.4
2024  5 10 15 30  0   0     -2.16      1.49      0.72   -458.74     11.80     -0.69   12.3801    97000.1
2024  5 10 15 31  0   0     -2.12      1.16      0.84   -458.82     11.74      0.33   12.6798    99332.5
2024  5 10 15 32  0   0     -2.09      1.37      0.61   -458.30     11.12      0.76   12.6909   100727.3
2024  5 10 15 33  0   0     -2.18      1.58      0.37   -458.11     12.11     -0.17   12.8048   101976.3
2024  5 10 15 34  0   0     -2.29      1.43      0.38   -457.93     12.57     -0.48   13.0162   104020.6
2024  5 10 15 35  0   0     -2.19      1.16      0.50   -457.32     11.68      1.23   13.0140   105174.3
2024  5 10 15 36  0   0     -1.78      1.14      0.43   -456.87     11.36      2.32   12.8556   107428.9
2024  5 10 15 37  0   0     -1.65      1.08      0.11   -456.91     12.99      2.39   12.9819   109230.4
2024  5 10 15 38  0   0     -1.86      0.66      0.06   -455.63     13.56      2.19   12.8129   108646.7
2024  5 10 15 39  0   0     -2.12      0.36      0.31   -453.45     11.28      0.71   12.5844   104509.8
2024  5 10 15 40  0   0     -2.34      0.23      0.40   -452.60      9.27     -0.47   12.8604   101268.0
2024  5 10 15 41  0   0     -2.36      0.41      0.32   -452.12      8.15     -0.42   12.6491   100761.0
2024  5 10 15 42  0   0     -2.34      0.73      0.37   -450.59      7.59      1.03   12.4668    95527.5
2024  5 10 15 43  0   0     -2.29      0.92      0.60   -449.67      8.18      2.49   13.4128    83475.2
2024  5 10 15 44  0   0     -2.05      0.72      0.80   -449.71      8.36      2.68   13.8742    79939.4
2024  5 10 15 45  0   0     -1.69      0.46      0.99   -449.66      9.61      2.19   14.5216    78699.7
2024  5 10 15 46  0   0     -1.52      0.94      1.14   -450.09     11.85      3.53   16.0092    71087.5
2024  5 10 15 47  0   0     -1.43      1.21      0.93   -452.49      9.14      5.84   15.1304    63957.4
2024  5 10 15 48  0   0     -1.33      1.09      0.68   -452.11      8.82      6.25   14.5943    65864.4
2024  5 10 15 49  0   0     -1.37      0.75      0.50   -452.10      9.70      5.68   13.9154    69953.9
2024  5 10 15 50  0   0     -1.46      0.72      0.52   -453.58     10.09      4.84   13.1983    68726.7
2024  5 10 15 51  0   0     -1.45      1.07      0.61   -453.96     11.07      4.62   13.4850    66089.0
2024  5 10 15 52  0   0     -1.30      1.47      0.73   -453.41     10.93      5.27   13.8722    65638.3
2024  5 10 15 53  0   0     -1.12      1.58      0.80   -452.21      9.82      5.77   14.2916    67088.7
2024  5 10 15 54  0   0     -1.03      1.45      0.85   -452.06      8.77      5.55   14.3509    67944.2
2024  5 10 15 55  0   0     -0.89      1.20      1.05   -452.67      9.42      6.16   14.5968    68721.5
2024  5 10 15 56  0   0     -0.77      1.00      1.31   -452.21     10.96      7.45   14.9941    68945.1
2024  5 10 15 57  0   0     -0.64      0.91      1.38   -451.75     11.89      7.64   14.9018    69077.6
2024  5 10 15 58  0   0     -0.63      0.87      1.27   -452.15     12.18      6.65   14.7121    71176.6
2024  5 10 15 59  0   0     -0.71      0.83      1.10   -452.46     13.74      5.07   14.5186    74137.8
2024  5 10 16  0  0   0     -0.77      0.94      0.90   -452.16     16.19      5.05   14.4733    74446.9
2024  5 10 16  1  0   0     -0.79      1.38      0.78   -451.59     15.27      6.98   14.0553    73196.5
2024  5 10 16  2  0   0     -0.79      1.25      0.94   -451.06     11.67      8.44   13.7454    75321.1
2024  5 10 16  3  0   0     -0.77      0.81      1.01   -449.83     10.28      7.81   13.6842    77279.0
2024  5 10 16  4  0   0     -0.77      0.83      0.81   -447.68     11.03      7.10   13.2019    76613.9
2024  5 10 16  5  0   0     -0.90      0.99      0.69   -446.57     10.36      7.72   12.9725    75943.2
2024  5 10 16  6  0   0     -1.01      0.98      0.88   -445.79     10.22      7.92   13.0289    76079.5
2024  5 10 16  7  0   0     -1.13      0.88      1.22   -445.16     12.07      6.91   13.6534    72088.0
2024  5 10 16  8  0   0     -1.32      1.13      1.16   -444.44     11.98      5.90   14.6089    62825.8
2024  5 10 16  9  0   0     -1.35      1.63      0.84   -444.86     12.41      5.97   15.1834    59331.5
2024  5 10 16 10  0   0     -1.38      1.80      1.10   -446.26     14.43      5.39   16.5515    62562.9
2024  5 10 16 11  0   0     -1.48      1.02      1.58   -446.32     16.26      4.23   16.6709    61707.9
2024  5 10 16 12  0   0     -1.33      1.20      1.69   -448.21     17.53      3.20   15.2937    64635.3
2024  5 10 16 13  0   0     -0.94      2.07      1.84   -453.36     17.03      3.82   14.4436    85323.0
2024  5 10 16 14  0   0     -1.03      1.78      1.93   -452.19     13.61      3.80   12.8370    91796.1
2024  5 10 16 15  0   0     -1.08      1.51      2.10   -450.68     14.73      2.29   12.3876    92947.2
2024  5 10 16 16  0   0     -0.96      1.52      2.18   -451.30     17.35      1.65   12.7921    98913.0
2024  5 10 16 17  0   0     -0.95      1.72      2.05   -454.49     17.96      3.67   13.2697   111758.5
2024  5 10 16 18  0   0     -0.96      1.95      1.54   -453.91     16.39      6.00   13.1916   118207.1
2024  5 10 16 19  0   0     -1.10      2.70      1.40   -451.25     12.31      4.72   12.4992   115945.4
2024  5 10 16 20  0   0     -1.43      3.71      1.59   -451.00      8.41      3.21   11.8848   113450.3
2024  5 10 16 21  0   0     -1.58      4.15      2.07   -451.48      5.81      0.82   11.0873   108615.1
2024  5 10 16 22  0   0     -1.62      4.28      1.84   -451.98      2.55      0.79   10.5199   101338.9
2024  5 10 16 23  0   0     -1.76      4.33      1.44   -450.72     -0.54     -0.19   10.8308    93575.2
2024  5 10 16 24  0   0     -1.99      4.36      1.36   -449.29     -0.68     -0.04   11.5368    89705.0
2024  5 10 16 25  0   0     -2.13      4.48      1.36   -448.34     -1.99      3.08   12.3686    89732.4
2024  5 10 16 26  0   0     -2.11      4.73      1.39   -447.15     -4.44      4.91   12.9119    88422.9
2024  5 10 16 27  0   0     -1.93      4.57      1.62   -446.48     -2.43      3.25   13.8655    89903.5
2024  5 10 16 28  0   0     -1.65      3.58      1.82   -445.60      1.63      1.87   15.3315    96330.7
2024  5 10 16 29  0   0     -1.41      3.14      1.89   -444.51      4.11      2.74   16.2520    97231.4
2024  5 10 16 30  0   0     -1.14      3.52      1.76   -444.30      6.45      2.36   16.9533    97054.8
2024  5 10 16 31  0   0     -1.15      3.46      1.58   -444.89      8.77      2.72   17.9211    99134.3
2024  5 10 16 32  0   0     -1.55      3.35      0.90   -444.33      9.04      6.19   17.4594    97164.1
2024  5 10 16 33  0   0     -1.77      3.62      0.76   -446.12      8.68      8.04   15.1285    85037.9
2024  5 10 16 34  0   0     -1.62      3.09      1.46   -447.64      8.44      8.06   15.7797    80025.1
2024  5 10 16 35  0   0     -1.45      2.51      1.85   -448.00      9.76      6.97   16.9461    80152.6
2024  5 10 16 36  0   0     -1.39      1.74      2.41   -447.79     13.65      5.92   17.8475    78492.0
2024  5 10 16 37  0   0     -1.55      0.74      2.93   -446.67     16.19      5.67   18.6493    77108.1
2024  5 10 16 38  0   0     -1.80      1.02      2.47   -445.99     17.67      5.46   17.8159    80859.7
2024  5 10 16 39  0   0     -1.86      1.98      1.50   -445.58     17.39      5.36   16.2397    83316.8
2024  5 10 16 40  0   0     -1.76      2.76      0.96   -445.97     14.91      5.67   15.4211    80662.5
2024  5 10 16 41  0   0     -1.74      2.66      1.20   -446.19     11.79      4.75   15.1019    78232.4
2024  5 10 16 42  0   0     -1.73      2.23      1.70   -446.06      9.56      3.52   15.8695    75696.4
2024  5 10 16 43  0   0     -1.73      2.60      1.71   -447.22     11.50      3.69   17.3461    73649.8
2024  5 10 16 44  0   0     -1.76      2.75      1.76   -447.48     13.02      3.46   17.5153    73903.3
2024  5 10 16 45  0   0     -1.74      2.62      2.09   -447.60     13.27      2.09   17.8814    69347.0
2024  5 10 16 46  0   0     -1.65      2.66      2.56   -448.14     13.82      1.82   18.5590    62501.0
2024  5 10 16 47  0   0     -1.63      2.77      2.68   -448.06     14.50      1.33   18.6717    61390.8
2024  5 10 16 48  0   0     -1.63      3.09      2.36   -447.05     13.32      1.55   18.1417    61057.0
2024  5 10 16 49  0   0     -1.68      3.47      2.07   -447.35     11.03      2.40   17.6579    60978.9
2024  5 10 16 50  0   0     -1.72      3.14      2.22   -448.91      9.35      3.00   17.6577    62073.2
2024  5 10 16 51  0   0     -1.71      2.60      2.36   -450.30     11.28      3.78   17.6999    63589.5
2024  5 10 16 52  0   0     -1.62      2.74      2.38   -451.48     10.98      4.53   16.5773    64480.3
2024  5 10 16 53  0   0     -1.54      2.82      2.36   -451.25     11.16      4.18   14.3209    68577.0
2024  5 10 16 54  0   0     -1.52      2.05      2.34   -453.09      9.88      4.20   14.9219    83065.7
2024  5 10 16 55  0   0     -1.48      1.59      2.16   -453.16      9.55      5.58   14.1141    94924.4
2024  5 10 16 56  0   0     -1.41      1.65      2.02   -452.87      9.76      4.91   13.8589    92677.3
2024  5 10 16 57  0   0     -1.43      1.74      2.04   -452.36      8.83      3.56   14.0122    87008.1
2024  5 10 16 58  0   0     -1.51      1.88      2.23   -451.75      9.62      3.86   13.4306    84212.3
2024  5 10 16 59  0   0     -1.63      1.81      2.53   -450.81     12.52      4.97   12.9158    83803.1
2024  5 10 17  0  0   0     -1.72      2.09      2.50   -449.47     14.03      5.98   12.6176    83950.1
2024  5 10 17  1  0   0     -1.57      2.63      2.26   -449.16     15.54      6.38   12.0074    84011.4
2024  5 10 17  2  0   0     -1.27      2.50      2.04   -450.86     14.82      5.68   11.2993    83432.5
2024  5 10 17  3  0   0     -1.25      1.90      1.94   -452.01     14.31      5.12   10.4532    83386.8
2024  5 10 17  4  0   0     -1.25      1.86      1.79   -450.98     15.44      4.81   10.0957    82427.5
2024  5 10 17  5  0   0     -1.26      2.29      1.61   -451.99     14.15      4.36   10.0071    82183.8
2024  5 10 17  6  0   0     -1.39      2.27      1.62   -453.00     12.68      5.07    9.7185    83963.8
2024  5 10 17  7  0   0     -1.52      2.09      1.93   -456.98     12.59      6.30   10.2472    88279.0
2024  5 10 17  8  0   0     -1.88      2.21      2.60   -463.64     13.79      2.21   11.1776    94671.1
2024  5 10 17  9  0   0     -2.31      1.99      2.98   -465.78     17.35     -1.90   11.5820    97824.2
2024  5 10 17 10  0   0     -2.16      2.61      2.90   -466.42     12.68      1.23   11.3481    97756.2
2024  5 10 17 11  0   0     -1.88      3.03      2.65   -465.42      9.94      4.81   10.5931   100973.2
2024  5 10 17 12  0   0     -2.05      3.23      2.40   -463.98     13.92      2.14    9.8332   114390.6
2024  5 10 17 13  0   0     -2.33      2.94      2.23   -462.94     13.42     -0.39    9.6286   128618.6
2024  5 10 17 14  0   0     -2.51      4.12      2.64   -498.55     10.29     -3.31   11.4875   702919.5
2024  5 10 17 15  0   0     -2.29     11.12      3.56   -667.17     10.14     -0.33   45.0517  1397121.9
